id_education;cycle;type_solicitude;year;total
28068220;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;0
28068220;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;0
28068220;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;0
28068220;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;1
28068220;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;9
28068220;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;2
28068220;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;3
28068220;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;0
28068220;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;4
28044011;infantil_i_ciclo;Presentadas en el centro;2020-2021;53
28044011;infantil_i_ciclo;Presentadas en el centro;2021-2022;57
28044011;infantil_i_ciclo;Presentadas en el centro;2022-2023;71
28044011;infantil_i_ciclo;Presentadas en el centro;2023-2024;62
28044011;infantil_i_ciclo;Presentadas en el centro;2024-2025;77
28044011;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;36
28044011;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;43
28044011;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;43
28044011;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;42
28044011;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;67
28044011;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28044011;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;3
28044011;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;2
28044011;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;1
28044011;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;0
28044011;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;20
28044011;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;11
28044011;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;26
28044011;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;19
28044011;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;10
28043430;infantil_i_ciclo;Presentadas en el centro;2020-2021;199
28043430;infantil_i_ciclo;Presentadas en el centro;2021-2022;278
28043430;infantil_i_ciclo;Presentadas en el centro;2022-2023;248
28043430;infantil_i_ciclo;Presentadas en el centro;2023-2024;265
28043430;infantil_i_ciclo;Presentadas en el centro;2024-2025;307
28043430;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;89
28043430;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;97
28043430;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;99
28043430;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;98
28043430;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;104
28043430;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28043430;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;0
28043430;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;1
28043430;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;5
28043430;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;16
28043430;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;118
28043430;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;181
28043430;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;148
28043430;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;161
28043430;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;187
28010916;primaria;Presentadas;2020-2021;6
28010916;primaria;Presentadas;2021-2022;4
28010916;primaria;Presentadas;2022-2023;4
28010916;primaria;Presentadas;2023-2024;0
28010916;primaria;Presentadas;2024-2025;5
28010916;primaria;Admitidas;2020-2021;5
28010916;primaria;Admitidas;2021-2022;3
28010916;primaria;Admitidas;2022-2023;3
28010916;primaria;Admitidas;2023-2024;0
28010916;primaria;Admitidas;2024-2025;5
28010916;primaria;No admitidas;2020-2021;1
28010916;primaria;No admitidas;2021-2022;1
28010916;primaria;No admitidas;2022-2023;1
28010916;primaria;No admitidas;2023-2024;0
28010916;primaria;No admitidas;2024-2025;0
28060245;infantil_ii_ciclo;Presentadas;2020-2021;38
28060245;infantil_ii_ciclo;Presentadas;2021-2022;45
28060245;infantil_ii_ciclo;Presentadas;2022-2023;44
28060245;infantil_ii_ciclo;Presentadas;2023-2024;56
28060245;infantil_ii_ciclo;Presentadas;2024-2025;46
28060245;infantil_ii_ciclo;Admitidas;2020-2021;36
28060245;infantil_ii_ciclo;Admitidas;2021-2022;38
28060245;infantil_ii_ciclo;Admitidas;2022-2023;43
28060245;infantil_ii_ciclo;Admitidas;2023-2024;55
28060245;infantil_ii_ciclo;Admitidas;2024-2025;42
28060245;infantil_ii_ciclo;No admitidas;2020-2021;2
28060245;infantil_ii_ciclo;No admitidas;2021-2022;7
28060245;infantil_ii_ciclo;No admitidas;2022-2023;1
28060245;infantil_ii_ciclo;No admitidas;2023-2024;1
28060245;infantil_ii_ciclo;No admitidas;2024-2025;4
28044458;infantil_ii_ciclo;Presentadas;2020-2021;33
28044458;infantil_ii_ciclo;Presentadas;2021-2022;28
28044458;infantil_ii_ciclo;Presentadas;2022-2023;29
28044458;infantil_ii_ciclo;Presentadas;2023-2024;26
28044458;infantil_ii_ciclo;Presentadas;2024-2025;30
28044458;infantil_ii_ciclo;Admitidas;2020-2021;33
28044458;infantil_ii_ciclo;Admitidas;2021-2022;27
28044458;infantil_ii_ciclo;Admitidas;2022-2023;29
28044458;infantil_ii_ciclo;Admitidas;2023-2024;23
28044458;infantil_ii_ciclo;Admitidas;2024-2025;19
28044458;infantil_ii_ciclo;No admitidas;2020-2021;0
28044458;infantil_ii_ciclo;No admitidas;2021-2022;1
28044458;infantil_ii_ciclo;No admitidas;2022-2023;0
28044458;infantil_ii_ciclo;No admitidas;2023-2024;3
28044458;infantil_ii_ciclo;No admitidas;2024-2025;11
28040611;bachillerato;Presentadas;2020-2021;65
28040611;bachillerato;Presentadas;2021-2022;25
28040611;bachillerato;Presentadas;2022-2023;55
28040611;bachillerato;Presentadas;2023-2024;39
28040611;bachillerato;Presentadas;2024-2025;55
28040611;bachillerato;Admitidas;2020-2021;61
28040611;bachillerato;Admitidas;2021-2022;25
28040611;bachillerato;Admitidas;2022-2023;18
28040611;bachillerato;Admitidas;2023-2024;0
28040611;bachillerato;Admitidas;2024-2025;47
28040611;bachillerato;No admitidas;2020-2021;4
28040611;bachillerato;No admitidas;2021-2022;0
28040611;bachillerato;No admitidas;2022-2023;37
28040611;bachillerato;No admitidas;2023-2024;39
28040611;bachillerato;No admitidas;2024-2025;8
28022943;infantil_ii_ciclo;Presentadas;2020-2021;50
28022943;infantil_ii_ciclo;Presentadas;2021-2022;46
28022943;infantil_ii_ciclo;Presentadas;2022-2023;40
28022943;infantil_ii_ciclo;Presentadas;2023-2024;49
28022943;infantil_ii_ciclo;Presentadas;2024-2025;44
28022943;infantil_ii_ciclo;Admitidas;2020-2021;42
28022943;infantil_ii_ciclo;Admitidas;2021-2022;45
28022943;infantil_ii_ciclo;Admitidas;2022-2023;39
28022943;infantil_ii_ciclo;Admitidas;2023-2024;36
28022943;infantil_ii_ciclo;Admitidas;2024-2025;40
28022943;infantil_ii_ciclo;No admitidas;2020-2021;8
28022943;infantil_ii_ciclo;No admitidas;2021-2022;1
28022943;infantil_ii_ciclo;No admitidas;2022-2023;1
28022943;infantil_ii_ciclo;No admitidas;2023-2024;13
28022943;infantil_ii_ciclo;No admitidas;2024-2025;4
28032584;infantil_ii_ciclo;Presentadas;2020-2021;56
28032584;infantil_ii_ciclo;Presentadas;2021-2022;55
28032584;infantil_ii_ciclo;Presentadas;2022-2023;32
28032584;infantil_ii_ciclo;Presentadas;2023-2024;34
28032584;infantil_ii_ciclo;Presentadas;2024-2025;42
28032584;infantil_ii_ciclo;Admitidas;2020-2021;50
28032584;infantil_ii_ciclo;Admitidas;2021-2022;46
28032584;infantil_ii_ciclo;Admitidas;2022-2023;29
28032584;infantil_ii_ciclo;Admitidas;2023-2024;33
28032584;infantil_ii_ciclo;Admitidas;2024-2025;40
28032584;infantil_ii_ciclo;No admitidas;2020-2021;6
28032584;infantil_ii_ciclo;No admitidas;2021-2022;9
28032584;infantil_ii_ciclo;No admitidas;2022-2023;3
28032584;infantil_ii_ciclo;No admitidas;2023-2024;1
28032584;infantil_ii_ciclo;No admitidas;2024-2025;2
28038288;primaria;Presentadas;2020-2021;4
28038288;primaria;Presentadas;2021-2022;12
28038288;primaria;Presentadas;2022-2023;10
28038288;primaria;Presentadas;2023-2024;5
28038288;primaria;Presentadas;2024-2025;6
28038288;primaria;Admitidas;2020-2021;3
28038288;primaria;Admitidas;2021-2022;4
28038288;primaria;Admitidas;2022-2023;2
28038288;primaria;Admitidas;2023-2024;0
28038288;primaria;Admitidas;2024-2025;5
28038288;primaria;No admitidas;2020-2021;1
28038288;primaria;No admitidas;2021-2022;8
28038288;primaria;No admitidas;2022-2023;8
28038288;primaria;No admitidas;2023-2024;5
28038288;primaria;No admitidas;2024-2025;1
28043727;infantil_i_ciclo;Presentadas en el centro;2020-2021;82
28043727;infantil_i_ciclo;Presentadas en el centro;2021-2022;79
28043727;infantil_i_ciclo;Presentadas en el centro;2022-2023;68
28043727;infantil_i_ciclo;Presentadas en el centro;2023-2024;63
28043727;infantil_i_ciclo;Presentadas en el centro;2024-2025;85
28043727;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;39
28043727;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;35
28043727;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;38
28043727;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;50
28043727;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;69
28043727;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28043727;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;3
28043727;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;1
28043727;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;1
28043727;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;5
28043727;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;44
28043727;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;41
28043727;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;29
28043727;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;12
28043727;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;11
28005660;infantil_ii_ciclo;Presentadas;2020-2021;12
28005660;infantil_ii_ciclo;Presentadas;2021-2022;9
28005660;infantil_ii_ciclo;Presentadas;2022-2023;15
28005660;infantil_ii_ciclo;Presentadas;2023-2024;13
28005660;infantil_ii_ciclo;Presentadas;2024-2025;14
28005660;infantil_ii_ciclo;Admitidas;2020-2021;12
28005660;infantil_ii_ciclo;Admitidas;2021-2022;9
28005660;infantil_ii_ciclo;Admitidas;2022-2023;15
28005660;infantil_ii_ciclo;Admitidas;2023-2024;10
28005660;infantil_ii_ciclo;Admitidas;2024-2025;8
28005660;infantil_ii_ciclo;No admitidas;2020-2021;0
28005660;infantil_ii_ciclo;No admitidas;2021-2022;0
28005660;infantil_ii_ciclo;No admitidas;2022-2023;0
28005660;infantil_ii_ciclo;No admitidas;2023-2024;3
28005660;infantil_ii_ciclo;No admitidas;2024-2025;6
28074578;primaria;Presentadas;2020-2021;10
28074578;primaria;Presentadas;2021-2022;6
28074578;primaria;Presentadas;2022-2023;16
28074578;primaria;Presentadas;2023-2024;8
28074578;primaria;Presentadas;2024-2025;7
28074578;primaria;Admitidas;2020-2021;3
28074578;primaria;Admitidas;2021-2022;2
28074578;primaria;Admitidas;2022-2023;7
28074578;primaria;Admitidas;2023-2024;5
28074578;primaria;Admitidas;2024-2025;4
28074578;primaria;No admitidas;2020-2021;7
28074578;primaria;No admitidas;2021-2022;4
28074578;primaria;No admitidas;2022-2023;9
28074578;primaria;No admitidas;2023-2024;3
28074578;primaria;No admitidas;2024-2025;3
28056138;primaria;Presentadas;2020-2021;16
28056138;primaria;Presentadas;2021-2022;10
28056138;primaria;Presentadas;2022-2023;12
28056138;primaria;Presentadas;2023-2024;17
28056138;primaria;Presentadas;2024-2025;9
28056138;primaria;Admitidas;2020-2021;15
28056138;primaria;Admitidas;2021-2022;3
28056138;primaria;Admitidas;2022-2023;11
28056138;primaria;Admitidas;2023-2024;11
28056138;primaria;Admitidas;2024-2025;7
28056138;primaria;No admitidas;2020-2021;1
28056138;primaria;No admitidas;2021-2022;7
28056138;primaria;No admitidas;2022-2023;1
28056138;primaria;No admitidas;2023-2024;6
28056138;primaria;No admitidas;2024-2025;2
28073033;primaria;Presentadas;2020-2021;13
28073033;primaria;Presentadas;2021-2022;25
28073033;primaria;Presentadas;2022-2023;12
28073033;primaria;Presentadas;2023-2024;14
28073033;primaria;Presentadas;2024-2025;12
28073033;primaria;Admitidas;2020-2021;7
28073033;primaria;Admitidas;2021-2022;6
28073033;primaria;Admitidas;2022-2023;2
28073033;primaria;Admitidas;2023-2024;1
28073033;primaria;Admitidas;2024-2025;3
28073033;primaria;No admitidas;2020-2021;6
28073033;primaria;No admitidas;2021-2022;19
28073033;primaria;No admitidas;2022-2023;10
28073033;primaria;No admitidas;2023-2024;13
28073033;primaria;No admitidas;2024-2025;9
28002981;infantil_ii_ciclo;Presentadas;2020-2021;57
28002981;infantil_ii_ciclo;Presentadas;2021-2022;44
28002981;infantil_ii_ciclo;Presentadas;2022-2023;37
28002981;infantil_ii_ciclo;Presentadas;2023-2024;37
28002981;infantil_ii_ciclo;Presentadas;2024-2025;22
28002981;infantil_ii_ciclo;Admitidas;2020-2021;47
28002981;infantil_ii_ciclo;Admitidas;2021-2022;29
28002981;infantil_ii_ciclo;Admitidas;2022-2023;28
28002981;infantil_ii_ciclo;Admitidas;2023-2024;27
28002981;infantil_ii_ciclo;Admitidas;2024-2025;16
28002981;infantil_ii_ciclo;No admitidas;2020-2021;10
28002981;infantil_ii_ciclo;No admitidas;2021-2022;15
28002981;infantil_ii_ciclo;No admitidas;2022-2023;9
28002981;infantil_ii_ciclo;No admitidas;2023-2024;10
28002981;infantil_ii_ciclo;No admitidas;2024-2025;6
28029160;infantil_ii_ciclo;Presentadas;2020-2021;39
28029160;infantil_ii_ciclo;Presentadas;2021-2022;17
28029160;infantil_ii_ciclo;Presentadas;2022-2023;24
28029160;infantil_ii_ciclo;Presentadas;2023-2024;7
28029160;infantil_ii_ciclo;Presentadas;2024-2025;13
28029160;infantil_ii_ciclo;Admitidas;2020-2021;37
28029160;infantil_ii_ciclo;Admitidas;2021-2022;17
28029160;infantil_ii_ciclo;Admitidas;2022-2023;21
28029160;infantil_ii_ciclo;Admitidas;2023-2024;7
28029160;infantil_ii_ciclo;Admitidas;2024-2025;11
28029160;infantil_ii_ciclo;No admitidas;2020-2021;2
28029160;infantil_ii_ciclo;No admitidas;2021-2022;0
28029160;infantil_ii_ciclo;No admitidas;2022-2023;3
28029160;infantil_ii_ciclo;No admitidas;2023-2024;0
28029160;infantil_ii_ciclo;No admitidas;2024-2025;2
28025956;infantil_ii_ciclo;Presentadas;2020-2021;13
28025956;infantil_ii_ciclo;Presentadas;2021-2022;10
28025956;infantil_ii_ciclo;Presentadas;2022-2023;11
28025956;infantil_ii_ciclo;Presentadas;2023-2024;13
28025956;infantil_ii_ciclo;Presentadas;2024-2025;11
28025956;infantil_ii_ciclo;Admitidas;2020-2021;12
28025956;infantil_ii_ciclo;Admitidas;2021-2022;10
28025956;infantil_ii_ciclo;Admitidas;2022-2023;11
28025956;infantil_ii_ciclo;Admitidas;2023-2024;11
28025956;infantil_ii_ciclo;Admitidas;2024-2025;6
28025956;infantil_ii_ciclo;No admitidas;2020-2021;1
28025956;infantil_ii_ciclo;No admitidas;2021-2022;0
28025956;infantil_ii_ciclo;No admitidas;2022-2023;0
28025956;infantil_ii_ciclo;No admitidas;2023-2024;2
28025956;infantil_ii_ciclo;No admitidas;2024-2025;5
28038471;primaria;Presentadas;2020-2021;3
28038471;primaria;Presentadas;2021-2022;6
28038471;primaria;Presentadas;2022-2023;8
28038471;primaria;Presentadas;2023-2024;5
28038471;primaria;Presentadas;2024-2025;4
28038471;primaria;Admitidas;2020-2021;1
28038471;primaria;Admitidas;2021-2022;5
28038471;primaria;Admitidas;2022-2023;0
28038471;primaria;Admitidas;2023-2024;1
28038471;primaria;Admitidas;2024-2025;1
28038471;primaria;No admitidas;2020-2021;2
28038471;primaria;No admitidas;2021-2022;1
28038471;primaria;No admitidas;2022-2023;8
28038471;primaria;No admitidas;2023-2024;4
28038471;primaria;No admitidas;2024-2025;3
28026006;infantil_ii_ciclo;Presentadas;2020-2021;23
28026006;infantil_ii_ciclo;Presentadas;2021-2022;23
28026006;infantil_ii_ciclo;Presentadas;2022-2023;16
28026006;infantil_ii_ciclo;Presentadas;2023-2024;14
28026006;infantil_ii_ciclo;Presentadas;2024-2025;18
28026006;infantil_ii_ciclo;Admitidas;2020-2021;20
28026006;infantil_ii_ciclo;Admitidas;2021-2022;23
28026006;infantil_ii_ciclo;Admitidas;2022-2023;15
28026006;infantil_ii_ciclo;Admitidas;2023-2024;13
28026006;infantil_ii_ciclo;Admitidas;2024-2025;17
28026006;infantil_ii_ciclo;No admitidas;2020-2021;3
28026006;infantil_ii_ciclo;No admitidas;2021-2022;0
28026006;infantil_ii_ciclo;No admitidas;2022-2023;1
28026006;infantil_ii_ciclo;No admitidas;2023-2024;1
28026006;infantil_ii_ciclo;No admitidas;2024-2025;1
28003778;infantil_ii_ciclo;Presentadas;2020-2021;40
28003778;infantil_ii_ciclo;Presentadas;2021-2022;30
28003778;infantil_ii_ciclo;Presentadas;2022-2023;54
28003778;infantil_ii_ciclo;Presentadas;2023-2024;34
28003778;infantil_ii_ciclo;Presentadas;2024-2025;28
28003778;infantil_ii_ciclo;Admitidas;2020-2021;40
28003778;infantil_ii_ciclo;Admitidas;2021-2022;27
28003778;infantil_ii_ciclo;Admitidas;2022-2023;48
28003778;infantil_ii_ciclo;Admitidas;2023-2024;28
28003778;infantil_ii_ciclo;Admitidas;2024-2025;27
28003778;infantil_ii_ciclo;No admitidas;2020-2021;0
28003778;infantil_ii_ciclo;No admitidas;2021-2022;3
28003778;infantil_ii_ciclo;No admitidas;2022-2023;6
28003778;infantil_ii_ciclo;No admitidas;2023-2024;6
28003778;infantil_ii_ciclo;No admitidas;2024-2025;1
28010874;infantil_ii_ciclo;Presentadas;2020-2021;1
28010874;infantil_ii_ciclo;Presentadas;2021-2022;8
28010874;infantil_ii_ciclo;Presentadas;2022-2023;7
28010874;infantil_ii_ciclo;Presentadas;2023-2024;9
28010874;infantil_ii_ciclo;Presentadas;2024-2025;21
28010874;infantil_ii_ciclo;Admitidas;2020-2021;0
28010874;infantil_ii_ciclo;Admitidas;2021-2022;7
28010874;infantil_ii_ciclo;Admitidas;2022-2023;7
28010874;infantil_ii_ciclo;Admitidas;2023-2024;8
28010874;infantil_ii_ciclo;Admitidas;2024-2025;21
28010874;infantil_ii_ciclo;No admitidas;2020-2021;1
28010874;infantil_ii_ciclo;No admitidas;2021-2022;1
28010874;infantil_ii_ciclo;No admitidas;2022-2023;0
28010874;infantil_ii_ciclo;No admitidas;2023-2024;1
28010874;infantil_ii_ciclo;No admitidas;2024-2025;0
28005994;infantil_ii_ciclo;Presentadas;2020-2021;43
28005994;infantil_ii_ciclo;Presentadas;2021-2022;41
28005994;infantil_ii_ciclo;Presentadas;2022-2023;31
28005994;infantil_ii_ciclo;Presentadas;2023-2024;37
28005994;infantil_ii_ciclo;Presentadas;2024-2025;33
28005994;infantil_ii_ciclo;Admitidas;2020-2021;24
28005994;infantil_ii_ciclo;Admitidas;2021-2022;26
28005994;infantil_ii_ciclo;Admitidas;2022-2023;18
28005994;infantil_ii_ciclo;Admitidas;2023-2024;21
28005994;infantil_ii_ciclo;Admitidas;2024-2025;31
28005994;infantil_ii_ciclo;No admitidas;2020-2021;19
28005994;infantil_ii_ciclo;No admitidas;2021-2022;15
28005994;infantil_ii_ciclo;No admitidas;2022-2023;13
28005994;infantil_ii_ciclo;No admitidas;2023-2024;16
28005994;infantil_ii_ciclo;No admitidas;2024-2025;2
28067719;infantil_i_ciclo;Presentadas en el centro;2020-2021;30
