id;clave;address;id_municipality;name_short;utm_x;utm_y;name_large;description_short;description_large;tag;url;municipality_name;id_vial;latitude;longitude
28039736;CEIP;Calle Jerónimo del Moral, 104;28040;Andrés Segovia;446950;4446359;Colegio Infantil y Primaria CEIP Andrés Segovia. Calle Jerónimo del Moral, 104. Ciempozuelos;CP INF-PRI;Colegio Infantil y Primaria;CEIP Andrés Segovia;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039736;Ciempozuelos;040A0086;-3.62299605659419;40.16591988347806
28039761;CEIP;Avda Europa, 11;28058;Enrique Tierno Galván;431497;4460080;Colegio Infantil y Primaria CEIP Enrique Tierno Galván. Avda Europa, 11. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Enrique Tierno Galván;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039761;Fuenlabrada;058A0061;-3.805918001624493;40.28840771546839
28039773;CEIP;Calle Cuba, 15;28058;Vicente Blásco Ibáñez;433159;4460368;Colegio Infantil y Primaria CEIP Vicente Blásco Ibáñez. Calle Cuba, 15. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Vicente Blásco Ibáñez;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039773;Fuenlabrada;058A0124;-3.7863968888731607;40.291136699643125
28039785;CEIP;Calle Segovia, 1;28058;Pablo Neruda;431678;4460451;Colegio Infantil y Primaria CEIP Pablo Neruda. Calle Segovia, 1. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Pablo Neruda;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039785;Fuenlabrada;058A0442;-3.8038283842908394;40.291764666652305
28039797;IES;Calle Habana, 2;28058;Julio Caro Baroja;433168;4459966;Instituto de Educación Secundaria IES Julio Caro Baroja. Calle Habana, 2. Fuenlabrada;IES;Instituto de Educación Secundaria;IES Julio Caro Baroja;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039797;Fuenlabrada;058A0138;-3.786249043572671;40.2875160017907
28039803;IES;Calle Andalucía, 12;28058;Salvador Allende;432231;4460181;Instituto de Educación Secundaria IES Salvador Allende. Calle Andalucía, 12. Fuenlabrada;IES;Instituto de Educación Secundaria;IES Salvador Allende;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039803;Fuenlabrada;058A0027;-3.7972941914967775;40.28937739509091
28039815;CEIP;Avda Juan Carlos I, 26;28065;Enrique Tierno Galván;436329;4459885;Colegio Infantil y Primaria CEIP Enrique Tierno Galván. Avda Juan Carlos I, 26. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Enrique Tierno Galván;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039815;Getafe;065A0415;-3.7490562994295358;40.287033025431484
28039827;IES;Avda Vascongadas, 8;28065;Laguna de Joatzel;439325;4462524;Instituto de Educación Secundaria IES Laguna de Joatzel. Avda Vascongadas, 8. Getafe;IES;Instituto de Educación Secundaria;IES Laguna de Joatzel;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039827;Getafe;065A0745;-3.714062816867486;40.311029618260996
28039839;IES;Avda Gran Bretaña, 18;28074;Isaac Albéniz;436847;4465815;Instituto de Educación Secundaria IES Isaac Albéniz. Avda Gran Bretaña, 18. Leganés;IES;Instituto de Educación Secundaria;IES Isaac Albéniz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039839;Leganés;074A0182;-3.7435485059714915;40.3404930371254
28039840;IES;Avda Veinticinco de Septiembre, 3;28079;Marqués de Suanzes;446953;4477212;Instituto de Educación Secundaria IES Marqués de Suanzes. Avda Veinticinco de Septiembre, 3. Madrid;IES;Instituto de Educación Secundaria;IES Marqués de Suanzes;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039840;Madrid;07907235;-3.6255195014982946;40.443868305510435
28039864;IES;Calle Ingeniería, 4;28074;Julio Verne;435130;4465507;Instituto de Educación Secundaria IES Julio Verne. Calle Ingeniería, 4. Leganés;IES;Instituto de Educación Secundaria;IES Julio Verne;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039864;Leganés;074A0198;-3.7637310906893267;40.33758671689294
28039876;IES;Calle Verdaguer y García, 2;28079;Salvador Dalí;444316;4476736;Instituto de Educación Secundaria IES Salvador Dalí. Calle Verdaguer y García, 2. Madrid;IES;Instituto de Educación Secundaria;IES Salvador Dalí;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039876;Madrid;07911009;-3.6565708594719037;40.43940782154836
28039888;IES;Calle Nevado del Ruiz, 1;28079;Gabriel García Marquez;446074;4480124;Instituto de Educación Secundaria IES Gabriel García Marquez. Calle Nevado del Ruiz, 1. Madrid;IES;Instituto de Educación Secundaria;IES Gabriel García Marquez;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039888;Madrid;07911716;-3.6361312625835436;40.4700446071909
28039891;IES;Calle Villablanca, 79;28079;Villablanca;449059;4473013;Instituto de Educación Secundaria IES Villablanca. Calle Villablanca, 79. Madrid;IES;Instituto de Educación Secundaria;IES Villablanca;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039891;Madrid;07908985;-3.6003508770202615;40.406172713425825
28039906;EA;Calle Amaniel, 2;28079;de Amaniel;439850;4475177;Escuela de Educación Artística EA de Amaniel. Calle Amaniel, 2. Madrid;CPROF MUS;Escuela de Educación Artística;EA de Amaniel;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039906;Madrid;07900296;-3.7090783097130196;40.425052619643516
28039918;EOI;Calle Fermín Caballero, 92;28079;Madrid - Valdezarza;438843;4481094;Escuela Oficial Idiomas EOI Madrid - Valdezarza. Calle Fermín Caballero, 92. Madrid;EOI;Escuela Oficial Idiomas;EOI Madrid - Valdezarza;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039918;Madrid;07910346;-3.721518333813065;40.478281805474545
28039921;EOI;Calle Conserveros, s/n;28079;Madrid - San Blás;447518;4475111;Escuela Oficial Idiomas EOI Madrid - San Blás. Calle Conserveros, s/n. Madrid;EOI;Escuela Oficial Idiomas;EOI Madrid - San Blás;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039921;Madrid;07900576;-3.618684003191107;40.424977097401694
28039931;EOI;Calle Portalegre, 52;28079;Madrid - Carabanchel;438464;4471101;Escuela Oficial Idiomas EOI Madrid - Carabanchel. Calle Portalegre, 52. Madrid;EOI;Escuela Oficial Idiomas;EOI Madrid - Carabanchel;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039931;Madrid;07911050;-3.725021826664595;40.388232840128715
28039943;IES;Calle Pinos, 10;28080;Carlos Bousoño;427014;4480557;Instituto de Educación Secundaria IES Carlos Bousoño. Calle Pinos, 10. Majadahonda;IES;Instituto de Educación Secundaria;IES Carlos Bousoño;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039943;Majadahonda;08001377;-3.8609990231947444;40.47248911172575
28039955;CEIP;Avda Juan Gris, 33;28084;Europa;459005;4471212;Colegio Infantil y Primaria CEIP Europa. Avda Juan Gris, 33. Mejorada del Campo;CP INF-PRI;Colegio Infantil y Primaria;CEIP Europa;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039955;Mejorada del Campo;08410005;-3.4830235445916427;40.39049693379614
28039967;CEIP;Calle Empecinado, 60;28092;Andrés Segovia;427550;4463724;Colegio Infantil y Primaria CEIP Andrés Segovia. Calle Empecinado, 60. Móstoles;CP INF-PRI;Colegio Infantil y Primaria;CEIP Andrés Segovia;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039967;Móstoles;092A0117;-3.8527612998752074;40.32090132261866
28039980;CEIP;Calle Camino de Humanes, 36;28092;Príncipe Asturias;427051;4462982;Colegio Infantil y Primaria CEIP Príncipe Asturias. Calle Camino de Humanes, 36. Móstoles;CP INF-PRI;Colegio Infantil y Primaria;CEIP Príncipe Asturias;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039980;Móstoles;092A0057;-3.8585494057107033;40.31417372550171
28039992;IES;Calle Tulipán, 4;28092;Los Rosales;426036;4465398;Instituto de Educación Secundaria IES Los Rosales. Calle Tulipán, 4. Móstoles;IES;Instituto de Educación Secundaria;IES Los Rosales;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28039992;Móstoles;092A0368;-3.870773457987013;40.335848399765695
28040003;IES;Calle Tulipán, 1;28092;Benjamin Rua;425827;4465350;Instituto de Educación Secundaria IES Benjamin Rua. Calle Tulipán, 1. Móstoles;IES;Instituto de Educación Secundaria;IES Benjamin Rua;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040003;Móstoles;092A0368;-3.873228156883251;40.33539745664403
28040015;CEIP;Paseo Chopera, 7;28123;Victoria Kent;454311;4468522;Colegio Infantil y Primaria CEIP Victoria Kent. Paseo Chopera, 7. Rivas-Vaciamadrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Victoria Kent;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040015;Rivas-Vaciamadrid;12304601;-3.5381355523661755;40.36601898413569
28040027;IES;Calle Río, s/n entrada Calle Minotauro, 2;28148;Luis de Góngora;459887;4477835;Instituto de Educación Secundaria IES Luis de Góngora. Calle Río, s/n entrada Calle Minotauro, 2. Torrejón de Ardoz;IES;Instituto de Educación Secundaria;IES Luis de Góngora;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040027;Torrejón de Ardoz;14810067;-3.4730494622632633;40.450205416080045
28040039;CEIP;Calle General Sanz Marqués San Juan Puerto Rico, 11;28181;Laura García Noblejas y Brunet;423053;4468371;Colegio Infantil y Primaria CEIP Laura García Noblejas y Brunet. Calle General Sanz Marqués San Juan Puerto Rico, 11. Villaviciosa de Odón;CP INF-PRI;Colegio Infantil y Primaria;CEIP Laura García Noblejas y Brunet;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040039;Villaviciosa de Odón;181A0149;-3.906246464111511;40.36235988063769
28040106;CEIP;Calle Valdetorres de Jarama, 1;28079;Hortaleza;445076;4480443;Colegio Infantil y Primaria CEIP Hortaleza. Calle Valdetorres de Jarama, 1. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Hortaleza;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040106;Madrid;07910584;-3.647930956224441;40.47285292649484
28040246;EA;Plaza Cristóbal Colón, s/n;28080;Majadahonda;426229;4480133;Escuela de Educación Artística EA Majadahonda. Plaza Cristóbal Colón, s/n. Majadahonda;CPROF MUS;Escuela de Educación Artística;EA Majadahonda;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040246;Majadahonda;08001254;-3.8702091731135653;40.46860035911616
28040283;EA;Calle Mayor, 14;28009;Andrés Segovia;457791;4494099;Escuela de Educación Artística EA Andrés Segovia. Calle Mayor, 14. Algete;E MUN.MUSICA;Escuela de Educación Artística;EA Andrés Segovia;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040283;Algete;00900015;-3.498851597701839;40.59661821403843
28040301;EA;Calle Benita Ávila, 23;28079;Federico Chueca;444829;4479576;Escuela de Educación Artística EA Federico Chueca. Calle Benita Ávila, 23. Madrid;E MUN.MUSICA;Escuela de Educación Artística;EA Federico Chueca;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040301;Madrid;07902703;-3.6507692071986138;40.465026197078416
28040313;EA;Ctra Humera, 15;28115;Pozuelo de Alarcón;432071;4477514;Escuela de Educación Artística EA Pozuelo de Alarcón. Ctra Humera, 15. Pozuelo de Alarcón;E MUN.MUSICA;Escuela de Educación Artística;EA Pozuelo de Alarcón;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040313;Pozuelo de Alarcón;115A0350;-3.8010228457798747;40.44550612146043
28040325;EA;Avda Camino del Caño, 2;28127;Joaquín Rodrigo;425655;4483074;Escuela de Educación Artística EA Joaquín Rodrigo. Avda Camino del Caño, 2. Rozas de Madrid (Las);E MUN. MUS-DANZA;Escuela de Educación Artística;EA Joaquín Rodrigo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040325;Rozas de Madrid (Las);12701211;-3.877324234359604;40.4950416935892
28040337;EA;Calle Javier García de Leaniz, 9;28152;Torrelodones;419264;4492221;Escuela de Educación Artística EA Torrelodones. Calle Javier García de Leaniz, 9. Torrelodones;E MUN.MUSICA;Escuela de Educación Artística;EA Torrelodones;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040337;Torrelodones;152A0013;-3.95390100831615;40.57683818897836
28040611;IES;Avda Europa, s/n;28009;Al - Satt;456789;4494445;Instituto de Educación Secundaria IES Al - Satt. Avda Europa, s/n. Algete;IES;Instituto de Educación Secundaria;IES Al - Satt;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040611;Algete;00900507;-3.510717120019844;40.599683409025
28040660;IES;Avda Valdelaparra, 90;28006;Aldebarán;444055;4488294;Instituto de Educación Secundaria IES Aldebarán. Avda Valdelaparra, 90. Alcobendas;IES;Instituto de Educación Secundaria;IES Aldebarán;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040660;Alcobendas;006A0318;-3.6606684853111537;40.54350980810023
28040672;IES;Avda Europa, s/n;28009;Gustavo Adolfo Bécquer;456829;4494503;Instituto de Educación Secundaria IES Gustavo Adolfo Bécquer. Avda Europa, s/n. Algete;IES;Instituto de Educación Secundaria;IES Gustavo Adolfo Bécquer;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040672;Algete;00900507;-3.510248344817886;40.60020799181166
28040684;IES;Calle Álvarez Laviada, 3;28052;Carpe Diem;464692;4443300;Instituto de Educación Secundaria IES Carpe Diem. Calle Álvarez Laviada, 3. Chinchón;IES;Instituto de Educación Secundaria;IES Carpe Diem;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040684;Chinchón;05210013;-3.414480628168737;40.13929395204854
28040696;IES;Avda Juan Carlos I, 9;28065;José Hierro;436073;4460345;Instituto de Educación Secundaria IES José Hierro. Avda Juan Carlos I, 9. Getafe;IES;Instituto de Educación Secundaria;IES José Hierro;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040696;Getafe;065A0415;-3.7521136968027147;40.29115743354097
28040702;IES;Avda Fuerzas Armadas, 2;28065;León Felipe;437736;4461252;Instituto de Educación Secundaria IES León Felipe. Avda Fuerzas Armadas, 2. Getafe;IES;Instituto de Educación Secundaria;IES León Felipe;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040702;Getafe;065A0319;-3.732637954309413;40.29945376319478
28040714;IES;Ctra del Escorial, s/n (Calle Escoriales, 9 B);28068;De Guadarrama;408050;4502166;Instituto de Educación Secundaria IES De Guadarrama. Ctra del Escorial, s/n (Calle Escoriales, 9 B). Guadarrama;IES;Instituto de Educación Secundaria;IES De Guadarrama;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040714;Guadarrama;068A0016;-4.087826192252457;40.6652449309989
28040738;IES;Paseo Ermita, 4;28074;San Nicasio;435153;4465736;Instituto de Educación Secundaria IES San Nicasio. Paseo Ermita, 4. Leganés;IES;Instituto de Educación Secundaria;IES San Nicasio;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040738;Leganés;074A0069;-3.7634835830690645;40.33965144464482
28040741;IES;Calle Nuestra Señora de La Luz, 53;28079;Iturralde;436198;4470877;Instituto de Educación Secundaria IES Iturralde. Calle Nuestra Señora de La Luz, 53. Madrid;IES;Instituto de Educación Secundaria;IES Iturralde;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040741;Madrid;07904345;-3.7516954364092148;40.386044488722106
28040751;IES;Calle Villarino de los Aires, 14;28079;Villa de Vallecas;446958;4469566;Instituto de Educación Secundaria IES Villa de Vallecas. Calle Villarino de los Aires, 14. Madrid;IES;Instituto de Educación Secundaria;IES Villa de Vallecas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040751;Madrid;07945218;-3.6248231914853704;40.374988668090175
28040775;IES;Calle San Juan de La Cruz, 6;28115;San Juan de la Cruz;430791;4475856;Instituto de Educación Secundaria IES San Juan de la Cruz. Calle San Juan de La Cruz, 6. Pozuelo de Alarcón;IES;Instituto de Educación Secundaria;IES San Juan de la Cruz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040775;Pozuelo de Alarcón;115A0623;-3.8159346561771583;40.43046495236624
28040787;IES;Avda España, 141;28127;El Burgo-Ignacio Echeverría;425171;4482325;Instituto de Educación Secundaria IES El Burgo-Ignacio Echeverría. Avda España, 141. Rozas de Madrid (Las);IES;Instituto de Educación Secundaria;IES El Burgo-Ignacio Echeverría;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040787;Rozas de Madrid (Las);12702032;-3.8829466973057483;40.48825123270448
28040799;IES;Avda Moscatelar, 19;28134;Julio Palacios;447659;4488291;Instituto de Educación Secundaria IES Julio Palacios. Avda Moscatelar, 19. San Sebastián de los Reyes;IES;Instituto de Educación Secundaria;IES Julio Palacios;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040799;San Sebastián de los Reyes;13410106;-3.618110133693391;40.54371830094375
28040830;CEIP;Calle Miguel de Unamuno, 34;28058;Green Peace;433040;4459803;Colegio Infantil y Primaria CEIP Green Peace. Calle Miguel de Unamuno, 34. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Green Peace;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040830;Fuenlabrada;058A0158;-3.7877377252404663;40.28603737373966
28040842;CEIP;Paseo Riazor, 10;28058;Loranca;431351;4461556;Colegio Infantil y Primaria CEIP Loranca. Paseo Riazor, 10. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Loranca;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040842;Fuenlabrada;058A0359;-3.8077938140695347;40.301692204300274
28040866;CEIP;Avda Claveles, 74;28080;Rosalía de Castro;427097;4480725;Colegio Infantil y Primaria CEIP Rosalía de Castro. Avda Claveles, 74. Majadahonda;CP INF-PRI;Colegio Infantil y Primaria;CEIP Rosalía de Castro;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040866;Majadahonda;08001382;-3.860039305134997;40.474009752695444
28040878;CEIP;Calle Felipe II, 15;28106;Miguel Delibes;435174;4454029;Colegio Infantil y Primaria CEIP Miguel Delibes. Calle Felipe II, 15. Parla;CP INF-PRI;Colegio Infantil y Primaria;CEIP Miguel Delibes;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040878;Parla;10600044;-3.762050992118516;40.23418992021296
28040881;CEIP;Calle Real, 116;28134;V Centenario;447474;4489115;Colegio Infantil y Primaria CEIP V Centenario. Calle Real, 116. San Sebastián de los Reyes;CP INF-PRI;Colegio Infantil y Primaria;CEIP V Centenario;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040881;San Sebastián de los Reyes;13401546;-3.620363222040927;40.551129530080026
28040891;CEIP;Calle Joaquín Blume, s/n;28148;Joaquín Blume;460104;4477374;Colegio Infantil y Primaria CEIP Joaquín Blume. Calle Joaquín Blume, s/n. Torrejón de Ardoz;CP INF-PRI;Colegio Infantil y Primaria;CEIP Joaquín Blume;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040891;Torrejón de Ardoz;14810054;-3.470461520036393;40.446062803334016
28040994;CEE;Calle Mariano Prados, 6;28045;Miguel Hernández;435423;4501177;Centro de Educación Especial CEE Miguel Hernández. Calle Mariano Prados, 6. Colmenar Viejo;CP EE;Centro de Educación Especial;CEE Miguel Hernández;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040994;Colmenar Viejo;045A0255;-3.763917965013519;40.65893286435105
28041081;EA;Calle Alalpardo, s/n;28005;Alcalá de Henares;468680;4482399;Escuela de Educación Artística EA Alcalá de Henares. Calle Alalpardo, s/n. Alcalá de Henares;CPROF MUS;Escuela de Educación Artística;EA Alcalá de Henares;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041081;Alcalá de Henares;005A0011;-3.36958197705956;40.491699764262265
28041147;EA;Calle Ruperto Chapí, 22;28006;Alcobendas;445623;4488796;Escuela de Educación Artística EA Alcobendas. Calle Ruperto Chapí, 22. Alcobendas;E MUN. MUS-DANZA;Escuela de Educación Artística;EA Alcobendas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041147;Alcobendas;006A0164;-3.6421958952483635;40.548136410130525
28041159;EA;Avda Ejército, 6;28014;Arganda del Rey;462437;4461282;Escuela de Educación Artística EA Arganda del Rey. Avda Ejército, 6. Arganda del Rey;E MUN.MUSICA;Escuela de Educación Artística;EA Arganda del Rey;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041159;Arganda del Rey;014A0123;-3.4420028718399145;40.30119946041334
28041160;EA;Calle Juan XXIII, 15;28047;Collado Villalba;415133;4498373;Escuela de Educación Artística EA Collado Villalba. Calle Juan XXIII, 15. Collado Villalba;E MUN.MUSICA;Escuela de Educación Artística;EA Collado Villalba;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041160;Collado Villalba;047A0159;-4.003530633580757;40.63183886433482
28041172;EA;Calle Cestona, 5;28079;Maestro Barbieri;439377;4469384;Escuela de Educación Artística EA Maestro Barbieri. Calle Cestona, 5. Madrid;E MUN.MUSICA;Escuela de Educación Artística;EA Maestro Barbieri;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041172;Madrid;07901326;-3.7141022457242525;40.372832173838134
28041241;CEIP;Calle Desarrollo, 52;28092;Julian Besteiro;426507;4462709;Colegio Infantil y Primaria CEIP Julian Besteiro. Calle Desarrollo, 52. Móstoles;CP INF-PRI;Colegio Infantil y Primaria;CEIP Julian Besteiro;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041241;Móstoles;092A0107;-3.8649197692953505;40.31166677401668
28041354;IES;Calle Manuel de Falla, 54-56;28006;Ágora;445731;4489305;Instituto de Educación Secundaria IES Ágora. Calle Manuel de Falla, 54-56. Alcobendas;IES;Instituto de Educación Secundaria;IES Ágora;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041354;Alcobendas;006A0192;-3.6409642026319142;40.552728756963305
28041366;IES;Calle Parque Ferial, 2;28007;El Pinar;430003;4465756;Instituto de Educación Secundaria IES El Pinar. Calle Parque Ferial, 2. Alcorcón;IES;Instituto de Educación Secundaria;IES El Pinar;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041366;Alcorcón;007A0053;-3.824114165966135;40.3394155227408
28041378;IES;Calle Santillana del Mar, 22;28022;Profesor Máximo Trueba;425132;4473282;Instituto de Educación Secundaria IES Profesor Máximo Trueba. Calle Santillana del Mar, 22. Boadilla del Monte;IES;Instituto de Educación Secundaria;IES Profesor Máximo Trueba;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041378;Boadilla del Monte;022A0232;-3.88234083314113;40.406788080939094
28041381;IES;Calle Azucenas, 12;28030;De la Cabrera;448599;4524246;Instituto de Educación Secundaria IES De la Cabrera. Calle Azucenas, 12. Cabrera (La);IES;Instituto de Educación Secundaria;IES De la Cabrera;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041381;Cabrera (La);03000129;-3.609957925112248;40.86766666022226
28041391;IES;Calle Júcar, 1;28049;Antonio Gaudí;454306;4474893;Instituto de Educación Secundaria IES Antonio Gaudí. Calle Júcar, 1. Coslada;IES;Instituto de Educación Secundaria;IES Antonio Gaudí;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041391;Coslada;049A0162;-3.538651609165292;40.423413698625495
28041411;IES;Ctra de Getafe-Leganés, s/n;28065;Altair;437038;4463001;Instituto de Educación Secundaria IES Altair. Ctra de Getafe-Leganés, s/n. Getafe;IES;Instituto de Educación Secundaria;IES Altair;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041411;Getafe;065C0050;-3.7410225955592216;40.31515745078854
28041433;IES;Calle Valdebernardo, 3;28079;Juana de Castilla;446262;4472199;Instituto de Educación Secundaria IES Juana de Castilla. Calle Valdebernardo, 3. Madrid;IES;Instituto de Educación Secundaria;IES Juana de Castilla;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041433;Madrid;07909794;-3.633243557543866;40.3986638521688
28041445;IES;Avda Juan Gris, 44;28084;Miguel Delibes;458888;4471238;Instituto de Educación Secundaria IES Miguel Delibes. Avda Juan Gris, 44. Mejorada del Campo;IES;Instituto de Educación Secundaria;IES Miguel Delibes;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041445;Mejorada del Campo;08400047;-3.484403728599158;40.390725398060624
28041470;IES;Paseo de La Estación, s/n;28096;Profesor Ángel Ysern;414291;4460909;Instituto de Educación Secundaria IES Profesor Ángel Ysern. Paseo de La Estación, s/n. Navalcarnero;IES;Instituto de Educación Secundaria;IES Profesor Ángel Ysern;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041470;Navalcarnero;09610251;-4.008425912384537;40.294288409638646
28041482;IES;Cmno del Salmoral, s/n entrada Calle Fuenlabrada, 86;28106;La Laguna;434331;4455244;Instituto de Educación Secundaria IES La Laguna. Cmno del Salmoral, s/n entrada Calle Fuenlabrada, 86. Parla;IES;Instituto de Educación Secundaria;IES La Laguna;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28041482;Parla;10600049;-3.772084215930079;40.245069711293155
